property_address,sale_price,sale_date,city,state,latitude,longitude,zip_code
"445  CEDARMONT DR, Nashville, TN",100050,2015-09-10,NASHVILLE,TN,36.037625,-86.706394,37013.0
"706  RIDGEVIEW CT, Nashville, TN",95000,2015-09-08,ANTIOCH,TN,36.0331821,-86.7087935,37013.0
"1200  WESTRIDGE CT, Nashville, TN",100500,2015-09-03,ANTIOCH,TN,36.033809,-86.708965,37013.0
"423  W BEND DR, Nashville, TN",180000,2015-09-15,NASHVILLE,TN,36.1480039,-86.870817,37209.0
"5305  NEVADA AVE, Nashville, TN",300000,2015-09-24,NASHVILLE,TN,36.1482676,-86.8511778,37209.0
"4603  NEVADA AVE, Nashville, TN",525000,2015-09-09,NASHVILLE,TN,36.1486042,-86.8421972,37209.0
"2514  BOOKER ST, Nashville, TN",64000,2015-09-22,NASHVILLE,TN,36.1609228,-86.8152795,37208.0
"0  35TH AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1496362,-86.8268731,37209.0
"502  35TH AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1496362,-86.8268731,37209.0
"500  35TH AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1496362,-86.8268731,37209.0
"3317  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1547204,-86.82497,37209.0
"3315  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1547209,-86.8249329,37209.0
"3313  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1547214,-86.8248958,37209.0
"3311  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.154722,-86.8248586,37209.0
"3309  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1547218,-86.8248215,37209.0
"3307  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1547216,-86.8247844,37209.0
"0  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.263268,-86.7044385,37115.0
"0  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.263268,-86.7044385,37115.0
"3303  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1556397,-86.8251649,37209.0
"3307  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1556271,-86.8252186,37209.0
"3309  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1556208,-86.8252454,37209.0
"3311  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1556145,-86.8252723,37209.0
"0  DELAWARE AVE, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.263268,-86.7044385,37115.0
"619  33RD AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1544663,-86.8238483,37209.0
"617  33RD AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1544605,-86.8238463,37209.0
"613  33RD AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1544489,-86.8238425,37209.0
"611  33RD AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1544431,-86.8238406,37209.0
"609 B  33RD AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1659563,-86.8266734,37209.0
"0  35TH AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1496362,-86.8268731,37209.0
"0  35TH AVE N, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.1496362,-86.8268731,37209.0
"3301  TREVOR ST, Nashville, TN",4400000,2015-09-29,NASHVILLE,TN,36.154721,-86.824673,37209.0
"2705  CLIFTON AVE, Nashville, TN",100000,2015-09-25,NASHVILLE,TN,36.158498,-86.816933,37209.0
"3906  ELKINS AVE, Nashville, TN",180000,2015-09-16,NASHVILLE,TN,36.1505995,-86.8330826,37209.0
"3408  ELKINS AVE, Nashville, TN",154662,2015-09-11,NASHVILLE,TN,36.1508362,-86.8255477,37209.0
"311  37TH AVE N, Nashville, TN",200000,2015-09-30,NASHVILLE,TN,36.1501635,-86.8283534,37209.0
"820  TEMPLETON DR, Nashville, TN",423000,2015-09-08,NASHVILLE,TN,36.1311003,-86.8910993,37205.0
"821  W HILLWOOD DR, Nashville, TN",356000,2015-09-23,NASHVILLE,TN,36.1301519,-86.881852,37205.0
"722  TEMPLETON DR, Nashville, TN",349900,2015-09-30,NASHVILLE,TN,36.1252041,-86.8876432,37205.0
"202  ORLANDO AVE, Nashville, TN",260000,2015-09-30,NASHVILLE,TN,36.145169,-86.8569094,37209.0
"201  BELLMORE AVE, Nashville, TN",259000,2015-09-09,NASHVILLE,TN,36.144615,-86.86115,37209.0
"189  53RD AVE N, Nashville, TN",300500,2015-09-17,NASHVILLE,TN,36.1460638,-86.8509348,37209.0
"4506  IDAHO AVE, Nashville, TN",739000,2015-09-03,NASHVILLE,TN,36.1467095,-86.8408181,37209.0
"4401  IDAHO AVE, Nashville, TN",550000,2015-09-11,NASHVILLE,TN,36.146595,-86.839435,37209.0
"4106  WYOMING AVE, Nashville, TN",585000,2015-09-18,NASHVILLE,TN,36.1458766,-86.8354169,37209.0
"4108  NEBRASKA AVE, Nashville, TN",361500,2015-09-18,NASHVILLE,TN,36.1432466,-86.8355937,37209.0
"4008  NEBRASKA AVE, Nashville, TN",480000,2015-09-25,NASHVILLE,TN,36.1430059,-86.8330505,37209.0
"5604  KENDALL DR, Nashville, TN",280000,2015-09-21,NASHVILLE,TN,36.139665,-86.85784,37209.0
"5519  MEADOWCREST LN, Nashville, TN",225000,2015-09-17,NASHVILLE,TN,36.1400467,-86.8532171,37209.0
"5548  KENDALL DR, Nashville, TN",315000,2015-09-22,NASHVILLE,TN,36.1396215,-86.8562775,37209.0
"5585  KNOB RD, Nashville, TN",259000,2015-09-15,NASHVILLE,TN,36.1376806,-86.856904,37209.0
"808  NEARTOP DR, Nashville, TN",399900,2015-09-01,NASHVILLE,TN,36.1339465,-86.8594711,37205.0
"137  WHITE BRIDGE PIKE, Nashville, TN",345000,2015-09-11,NASHVILLE,TN,36.135421,-86.858407,37209.0
"239  CHEROKEE RD, Nashville, TN",615000,2015-09-15,NASHVILLE,TN,36.1346276,-86.8407539,37205.0
"209  36TH AVE N, Nashville, TN",550000,2015-09-14,NASHVILLE,TN,36.143973,-86.8272556,37209.0
"415  PARK CIR, Nashville, TN",285000,2015-09-30,NASHVILLE,TN,36.1403715,-86.8242783,37205.0
"108  BOWLING AVE, Nashville, TN",415000,2015-09-02,NASHVILLE,TN,36.1392911,-86.8266522,37205.0
"2612  BELCOURT AVE, Nashville, TN",416000,2015-09-28,NASHVILLE,TN,36.137102,-86.8084921,37212.0
"1409  VILLA PL, Nashville, TN",466000,2015-09-21,NASHVILLE,TN,36.1404128,-86.7925326,37212.0
"3706  WEST END AVE, Nashville, TN",2000000,2015-09-15,NASHVILLE,TN,36.13715,-86.821252,37205.0
"3706  WEST END AVE, Nashville, TN",1400000,2015-09-15,NASHVILLE,TN,36.13715,-86.821252,37205.0
"3205  OVERLOOK DR, Nashville, TN",415000,2015-09-22,NASHVILLE,TN,36.1343233,-86.8147054,37212.0
"3211  OVERLOOK DR, Nashville, TN",912174,2015-09-18,NASHVILLE,TN,36.1343252,-86.8147796,37212.0
"2606  BARTON AVE, Nashville, TN",650000,2015-09-29,NASHVILLE,TN,36.1338265,-86.8093653,37212.0
"1907  CONVENT PL, Nashville, TN",3625000,2015-09-22,NASHVILLE,TN,36.1342481,-86.8038588,37212.0
"2515  ESSEX PL, Nashville, TN",500000,2015-09-30,NASHVILLE,TN,36.1321124,-86.8075509,37212.0
"3608  BELLWOOD AVE, Nashville, TN",640000,2015-09-14,NASHVILLE,TN,36.1258756,-86.8233828,37205.0
"2127  ASHWOOD AVE, Nashville, TN",604000,2015-09-03,NASHVILLE,TN,36.129347,-86.8030748,37212.0
"2123  WESTWOOD AVE, Nashville, TN",400000,2015-09-29,NASHVILLE,TN,36.1264741,-86.805951,37212.0
"2008  BEECHWOOD AVE, Nashville, TN",485000,2015-09-15,NASHVILLE,TN,36.1269567,-86.80228,37212.0
"2517  ASHWOOD AVE, Nashville, TN",975000,2015-09-04,NASHVILLE,TN,36.1301024,-86.8092252,37212.0
"2004  LINDEN AVE, Nashville, TN",1150000,2015-09-16,NASHVILLE,TN,36.1279711,-86.8009927,37212.0
"916  15TH AVE S, Nashville, TN",253000,2015-09-30,NASHVILLE,TN,36.1462085,-86.7901115,37212.0
"1209  14TH AVE S, Nashville, TN",110000,2015-09-30,NASHVILLE,TN,36.1416074,-86.7896644,37212.0
"112  MARSHALL CT, Nashville, TN",276000,2015-09-04,NASHVILLE,TN,36.1448228,-86.7888483,37212.0
"929  SOUTH ST, Nashville, TN",354000,2015-09-10,NASHVILLE,TN,36.1468267,-86.7813948,37203.0
"1408  VILLA PL, Nashville, TN",385000,2015-09-04,NASHVILLE,TN,36.1403888,-86.7923313,37212.0
"1419  15TH AVE S, Nashville, TN",381000,2015-09-11,NASHVILLE,TN,36.139533,-86.7914339,37212.0
"1109  WADE AVE, Nashville, TN",200000,2015-09-25,NASHVILLE,TN,36.1365939,-86.7868423,37203.0
"2109  EASTWOOD AVE, Nashville, TN",755000,2015-09-17,NASHVILLE,TN,36.1304684,-86.7900864,37212.0
"916  BRADFORD AVE, Nashville, TN",385000,2015-09-23,NASHVILLE,TN,36.127718,-86.7836782,37204.0
"904  BRADFORD AVE, Nashville, TN",583000,2015-09-21,NASHVILLE,TN,36.127685,-86.7833383,37204.0
"902  WALDKIRCH AVE, Nashville, TN",765000,2015-09-18,NASHVILLE,TN,36.1266398,-86.7835176,37204.0
"836  GLEN AVE, Nashville, TN",640000,2015-09-10,NASHVILLE,TN,36.1287358,-86.7806925,37204.0
"2213  GRANTLAND AVE, Nashville, TN",300000,2015-09-28,NASHVILLE,TN,36.1304395,-86.7772383,37204.0
"924  RODNEY DR, Nashville, TN",422500,2015-09-21,NASHVILLE,TN,36.1188284,-86.9057037,37205.0
"704  MOHAWK DR, Nashville, TN",310000,2015-09-03,NASHVILLE,TN,36.1235024,-86.901619,37205.0
"753  BRESSLYN RD, Nashville, TN",310000,2015-09-01,NASHVILLE,TN,36.1079036,-86.8865636,37205.0
"968  WINDROWE DR, Nashville, TN",460000,2015-09-29,NASHVILLE,TN,36.1181007,-86.9031896,37205.0
"745  W MEADE DR, Nashville, TN",338500,2015-09-17,NASHVILLE,TN,36.1147486,-86.890658,37205.0
"729  VOSSWOOD DR, Nashville, TN",340000,2015-09-30,NASHVILLE,TN,36.1137506,-86.8807543,37205.0
"734  VOSSWOOD DR, Nashville, TN",545275,2015-09-17,NASHVILLE,TN,36.1139721,-86.8804993,37205.0
"6720  DUQUAINE CT, Nashville, TN",452000,2015-09-30,NASHVILLE,TN,36.1110834,-86.9049653,37205.0
"6305  TORRINGTON RD, Nashville, TN",860000,2015-09-04,NASHVILLE,TN,36.11321,-86.8905264,37205.0
"614  W MEADE DR, Nashville, TN",375000,2015-09-18,NASHVILLE,TN,36.1115195,-86.8825379,37205.0
"708  VOSSWOOD DR, Nashville, TN",415000,2015-09-16,NASHVILLE,TN,36.1128963,-86.8807105,37205.0
"434  GRAYSON DR, Nashville, TN",2350000,2015-09-15,NASHVILLE,TN,36.1043916,-86.9044019,37205.0
"203  EVELYN AVE, Nashville, TN",2000000,2015-09-30,NASHVILLE,TN,36.203228,-86.7228567,37216.0
"3712  WIMBLEDON RD, Nashville, TN",959000,2015-09-25,NASHVILLE,TN,36.1146301,-86.8327374,37215.0
"3710  WIMBLEDON RD, Nashville, TN",959000,2015-09-30,NASHVILLE,TN,36.1146262,-86.8327174,37215.0
"3707  WOODMONT LN, Nashville, TN",434000,2015-09-09,NASHVILLE,TN,36.1133076,-86.8384799,37215.0
"3723  WOODMONT LN, Nashville, TN",626000,2015-09-25,NASHVILLE,TN,36.111438,-86.839128,37215.0
"6006  SEDBERRY RD, Nashville, TN",519000,2015-09-30,NASHVILLE,TN,36.1065692,-86.8723835,37205.0
"4124  WALLACE LN, Nashville, TN",1250000,2015-09-29,NASHVILLE,TN,36.1037722,-86.8342254,37215.0
"710  LYNNBROOK RD, Nashville, TN",1500000,2015-09-17,NASHVILLE,TN,36.1208631,-86.8302676,37215.0
"2703  BRIGHTWOOD AVE, Nashville, TN",560000,2015-09-29,NASHVILLE,TN,36.1237747,-86.7974114,37212.0
"1802  PRIMROSE AVE, Nashville, TN",769000,2015-09-11,NASHVILLE,TN,36.1204828,-86.7986278,37212.0
"1507  CEDAR LN, Nashville, TN",599000,2015-09-16,NASHVILLE,TN,36.1203114,-86.7936903,37212.0
"3613  SPERRY AVE, Nashville, TN",605000,2015-09-21,NASHVILLE,TN,36.1186537,-86.8272807,37215.0
"3428  BENHAM AVE, Nashville, TN",385200,2015-09-25,NASHVILLE,TN,36.1171846,-86.8071523,37215.0
"3001  OAKLAND AVE, Nashville, TN",610000,2015-09-09,NASHVILLE,TN,36.119513,-86.797771,37212.0
"1508  GALE LN, Nashville, TN",430000,2015-09-14,NASHVILLE,TN,36.117398,-86.7950528,37212.0
"1510 B  CLAIRMONT PL, Nashville, TN",610000,2015-09-18,NASHVILLE,TN,36.1114703,-86.7967947,37215.0
"1492  CLAIRMONT PL, Nashville, TN",855000,2015-09-30,NASHVILLE,TN,36.1115313,-86.7966228,37215.0
"1518  GRANDVIEW DR, Nashville, TN",375000,2015-09-03,NASHVILLE,TN,36.1088921,-86.7993397,37215.0
"3702  GRANNY WHITE PIKE, Nashville, TN",975000,2015-09-22,NASHVILLE,TN,36.1097374,-86.7928634,37204.0
"3702  GRANNY WHITE PIKE, Nashville, TN",975000,2015-09-22,NASHVILLE,TN,36.1097374,-86.7928634,37204.0
"3903  BELMONT BLVD, Nashville, TN",580000,2015-09-04,NASHVILLE,TN,36.1052095,-86.801286,37215.0
"3710  BELMONT BLVD, Nashville, TN",600000,2015-09-09,NASHVILLE,TN,36.1072121,-86.8006612,37204.0
"1307  GRANDVIEW DR, Nashville, TN",500000,2015-09-25,NASHVILLE,TN,36.1084408,-86.7957848,37215.0
"925 A  KIRKWOOD AVE, Nashville, TN",900000,2015-09-18,NASHVILLE,TN,36.1207136,-86.7800871,37204.0
"941  BATTLEFIELD DR, Nashville, TN",510000,2015-09-16,NASHVILLE,TN,36.1147,-86.784914,37204.0
"900  WOODMONT BLVD, Nashville, TN",431900,2015-09-02,NASHVILLE,TN,36.109977,-86.779468,37204.0
"950  EVANS RD, Nashville, TN",478000,2015-09-18,NASHVILLE,TN,36.103639,-86.784009,37204.0
"230  COLT DR, Nashville, TN",117750,2015-09-01,NASHVILLE,TN,36.0888218,-86.9401856,37221.0
"8020  SAWYER BROWN RD, Nashville, TN",229900,2015-09-29,NASHVILLE,TN,36.0850126,-86.9415259,37221.0
"354  CROSS TIMBERS DR, Nashville, TN",250000,2015-09-23,NASHVILLE,TN,36.0843304,-86.9391278,37221.0
"108  GROOME DR, Nashville, TN",565425,2015-09-25,NASHVILLE,TN,36.0929283,-86.8896044,37205.0
"6512  MELINDA DR, Nashville, TN",465000,2015-09-15,NASHVILLE,TN,36.0933401,-86.8883783,37205.0
"112  BROOKFIELD AVE, Nashville, TN",525000,2015-09-28,NASHVILLE,TN,36.0932682,-86.8740561,37205.0
"916  PERCY WARNER BLVD, Nashville, TN",220000,2015-09-22,NASHVILLE,TN,36.0839501,-86.8838601,37205.0
"122  BLACKBURN AVE, Nashville, TN",475000,2015-09-30,NASHVILLE,TN,36.0987265,-86.8633859,37205.0
"4125  WALLACE LN, Nashville, TN",1050000,2015-09-01,NASHVILLE,TN,36.1043128,-86.8345089,37215.0
"201  PAGE RD, Nashville, TN",616964,2015-09-30,NASHVILLE,TN,36.095199,-86.867893,37205.0
"4326  WALLACE LN, Nashville, TN",585000,2015-09-25,NASHVILLE,TN,36.0969189,-86.8345079,37215.0
"157  CHEEK RD, Nashville, TN",535000,2015-09-17,NASHVILLE,TN,36.0899843,-86.8724854,37205.0
"1118  WOODVALE DR, Nashville, TN",485000,2015-09-10,NASHVILLE,TN,36.1022708,-86.7956761,37204.0
"2015  CASTLEMAN DR, Nashville, TN",760000,2015-09-30,NASHVILLE,TN,36.0970968,-86.816148,37215.0
"4402  HUNT PL, Nashville, TN",610000,2015-09-30,NASHVILLE,TN,36.0967087,-86.8072434,37215.0
"4502  GLENDALE PL, Nashville, TN",549500,2015-09-30,NASHVILLE,TN,36.0952575,-86.8092073,37215.0
"1549  HARDING PL, Nashville, TN",489000,2015-09-02,NASHVILLE,TN,36.090809,-86.82017,37215.0
"4620  CHALMERS DR, Nashville, TN",430000,2015-09-03,NASHVILLE,TN,36.088292,-86.8178909,37215.0
"4705  BENTON SMITH RD, Nashville, TN",419000,2015-09-29,NASHVILLE,TN,36.0848606,-86.8103579,37215.0
"1009  MAPLEHURST AVE, Nashville, TN",395000,2015-09-22,NASHVILLE,TN,36.1037652,-86.7910628,37204.0
"4029  OUTER DR, Nashville, TN",484000,2015-09-15,NASHVILLE,TN,36.102218,-86.7829005,37204.0
"4301  GRAY OAKS DR, Nashville, TN",490000,2015-09-21,NASHVILLE,TN,36.0959356,-86.7889572,37204.0
"129  CROSS TIMBERS DR, Nashville, TN",212000,2015-09-04,NASHVILLE,TN,36.0766499,-86.9356374,37221.0
"118  CARRIAGE DR, Nashville, TN",237000,2015-09-25,NASHVILLE,TN,36.0779359,-86.9425165,37221.0
"272  CARRIAGE DR, Nashville, TN",215000,2015-09-02,NASHVILLE,TN,36.0789267,-86.9367007,37221.0
"7168  WILLOW CREEK DR, Nashville, TN",285000,2015-09-25,NASHVILLE,TN,36.0686798,-86.9311584,37221.0
"512  COLICE JEANNE RD, Nashville, TN",270000,2015-09-30,NASHVILLE,TN,36.0670869,-86.9292042,37221.0
"7136  BIRCH BARK DR, Nashville, TN",284900,2015-09-28,NASHVILLE,TN,36.0690675,-86.9288072,37221.0
"6123  HILLSBORO PIKE, Nashville, TN",4500000,2015-09-01,NASHVILLE,TN,36.1042204,-86.8151708,37215.0
"1917  TYNE BLVD, Nashville, TN",550000,2015-09-14,NASHVILLE,TN,36.074424,-86.83255,37215.0
"1915  TYNE BLVD, Nashville, TN",1400000,2015-09-14,NASHVILLE,TN,36.0837428,-86.8489512,37215.0
"814  BRENTVIEW DR, Nashville, TN",492500,2015-09-11,NASHVILLE,TN,36.0547651,-86.7574621,37220.0
"7979  HIGHWAY 100, Nashville, TN",299000,2015-09-18,NASHVILLE,TN,36.0614288,-86.9091328,37221.0
"111  BALLEROY DR, Nashville, TN",1250000,2015-09-30,BRENTWOOD,TN,36.0441951,-86.8453546,37215.0
"8963  HIGHWAY 100, Nashville, TN",239000,2015-09-10,NASHVILLE,TN,36.0607467,-86.9161628,37221.0
"2205  24TH AVE N, Nashville, TN",70000,2015-09-21,NASHVILLE,TN,36.1885359,-86.8155648,37208.0
"2407  DOWLAN ST, Nashville, TN",85000,2015-09-04,NASHVILLE,TN,36.188224,-86.816298,37208.0
"2405  DOWLAN ST, Nashville, TN",85000,2015-09-04,NASHVILLE,TN,36.1882,-86.815994,37208.0
"2108  15TH AVE N, Nashville, TN",150000,2015-09-30,NASHVILLE,TN,36.1856099,-86.8105479,37208.0
"2003  9TH AVE N, Nashville, TN",265000,2015-09-30,NASHVILLE,TN,36.1850742,-86.8035949,37208.0
"1706  ST LOUIS ST, Nashville, TN",36000,2015-09-08,NASHVILLE,TN,36.1811701,-86.811834,37208.0
"1807  16TH AVE N, Nashville, TN",75000,2015-09-30,NASHVILLE,TN,36.1809481,-86.8103427,37208.0
"1906  15TH AVE N, Nashville, TN",100000,2015-09-15,NASHVILLE,TN,36.1816919,-86.8093411,37208.0
"1909  12TH AVE N, Nashville, TN",54000,2015-09-25,NASHVILLE,TN,36.1820634,-86.8074802,37208.0
"1023  LOOBY CIR, Nashville, TN",119900,2015-09-30,NASHVILLE,TN,36.1855166,-86.8063683,37208.0
"1625  25TH AVE N, Nashville, TN",119000,2015-09-03,NASHVILLE,TN,36.1754941,-86.816253,37208.0
"1409  22ND AVE N, Nashville, TN",199900,2015-09-03,NASHVILLE,TN,36.1715122,-86.8114495,37208.0
"6408  FRISCO AVE, Nashville, TN",156500,2015-09-21,NASHVILLE,TN,36.1632788,-86.8745475,37209.0
"748  CROLEY DR, Nashville, TN",149900,2015-09-24,NASHVILLE,TN,36.1610104,-86.8740284,37209.0
"502  BAGLEYSHOP DR, Nashville, TN",198900,2015-09-11,NASHVILLE,TN,36.1537029,-86.8796949,37209.0
"638  FREEDOM PL, Nashville, TN",195000,2015-09-15,NASHVILLE,TN,36.1549729,-86.8765573,37209.0
"525  FOUNDRY DR, Nashville, TN",180000,2015-09-28,NASHVILLE,TN,36.1570167,-86.8811054,37209.0
"533  STARLINER DR, Nashville, TN",250000,2015-09-24,NASHVILLE,TN,36.1474376,-86.8836483,37209.0
"450  CAPRI DR, Nashville, TN",175000,2015-09-25,NASHVILLE,TN,36.1487447,-86.8872852,37209.0
"6218  CALIFORNIA AVE, Nashville, TN",180000,2015-09-04,NASHVILLE,TN,36.1669445,-86.862371,37209.0
"6009  CALIFORNIA AVE, Nashville, TN",222000,2015-09-14,NASHVILLE,TN,36.1650197,-86.8592831,37209.0
"617  NASHUA LN, Nashville, TN",250000,2015-09-18,NASHVILLE,TN,36.159166,-86.870966,37209.0
"5821  CARL PL, Nashville, TN",145000,2015-09-25,NASHVILLE,TN,36.1597175,-86.8589116,37209.0
"5615  TENNESSEE AVE, Nashville, TN",300000,2015-09-09,NASHVILLE,TN,36.1606486,-86.8563927,37209.0
"5407 A  MICHIGAN AVE, Nashville, TN",380000,2015-09-29,NASHVILLE,TN,36.1588076,-86.847465,37209.0
"5400  TENNESSEE AVE, Nashville, TN",180000,2015-09-17,NASHVILLE,TN,36.160928,-86.853214,37209.0
"5311  TENNESSEE AVE, Nashville, TN",155000,2015-09-18,NASHVILLE,TN,36.160804,-86.8520721,37209.0
"4911  TENNESSEE AVE, Nashville, TN",220000,2015-09-30,NASHVILLE,TN,36.1609623,-86.8467223,37209.0
"5005  KENTUCKY AVE, Nashville, TN",400000,2015-09-01,NASHVILLE,TN,36.1598152,-86.847738,37209.0
"4917  TENNESSEE AVE, Nashville, TN",394000,2015-09-04,NASHVILLE,TN,36.1609594,-86.8467909,37209.0
"1030  40TH AVE N, Nashville, TN",130000,2015-09-12,NASHVILLE,TN,36.1636054,-86.8377007,37209.0
"6369 A  IVY ST, Nashville, TN",224925,2015-09-18,NASHVILLE,TN,36.1541904,-86.8734249,37209.0
"5500  URBANDALE AVE, Nashville, TN",98000,2015-09-17,NASHVILLE,TN,36.154485,-86.854907,37209.0
"5005  GEORGIA AVE, Nashville, TN",218000,2015-09-23,NASHVILLE,TN,36.1552933,-86.8478264,37209.0
"813  45TH AVE N, Nashville, TN",340000,2015-09-09,NASHVILLE,TN,36.1574894,-86.841269,37209.0
"540  CROLEY DR, Nashville, TN",225000,2015-09-17,NASHVILLE,TN,36.151889,-86.873768,37209.0
"6553  MARAUDER DR, Nashville, TN",182000,2015-09-26,NASHVILLE,TN,36.1438402,-86.8880649,37209.0
"6593  CABOT DR, Nashville, TN",170000,2015-09-02,NASHVILLE,TN,36.1382541,-86.8912461,37209.0
"3608  ECHO LN, Nashville, TN",121500,2015-09-14,NASHVILLE,TN,36.2359368,-86.8317575,37218.0
"749  FLINT RIDGE DR, Nashville, TN",90000,2015-09-30,WHITES CREEK,TN,36.2397494,-86.8106441,37189.0
"108  CHARLES CT, Nashville, TN",520000,2015-09-04,NASHVILLE,TN,36.2158824,-86.8342343,37218.0
"308  KINGVIEW DR, Nashville, TN",147000,2015-09-30,NASHVILLE,TN,36.2168154,-86.8348233,37218.0
"2704  VISTA LN, Nashville, TN",40000,2015-09-10,NASHVILLE,TN,36.2278002,-86.7961856,37207.0
"3861  DUNBAR DR, Nashville, TN",151500,2015-09-08,NASHVILLE,TN,36.2223492,-86.8158204,37207.0
"3922  FLICKER DR, Nashville, TN",89900,2015-09-10,NASHVILLE,TN,36.216856,-86.8245743,37218.0
"759  RINGGOLD DR, Nashville, TN",126900,2015-09-25,NASHVILLE,TN,36.216163,-86.815866,37207.0
"616  MALTA DR, Nashville, TN",30000,2015-09-03,NASHVILLE,TN,36.21548,-86.803996,37207.0
"4269  ASHLAND CITY HWY, Nashville, TN",199000,2015-09-18,NASHVILLE,TN,36.2040186,-86.8517731,37218.0
"0  ASHLAND CITY HWY, Nashville, TN",199000,2015-09-18,NASHVILLE,TN,36.221543,-86.9691491,37218.0
"1710  WINDOVER DR, Nashville, TN",32500,2015-09-11,NASHVILLE,TN,36.198325,-86.8487734,37218.0
"1907  S HAMILTON RD, Nashville, TN",115000,2015-09-18,NASHVILLE,TN,36.1911333,-86.8336807,37218.0
"2733  BUENA VISTA PIKE, Nashville, TN",118000,2015-09-28,NASHVILLE,TN,36.2060125,-86.8210542,37218.0
"2620  TAIGANS CT, Nashville, TN",115000,2015-09-22,NASHVILLE,TN,36.2079007,-86.8202817,37218.0
"1020  ALICE ST, Nashville, TN",69900,2015-09-11,NASHVILLE,TN,36.2034959,-86.809939,37218.0
"1905  LATHAN CT, Nashville, TN",129900,2015-09-16,NASHVILLE,TN,36.2038192,-86.8014082,37207.0
"2311  MATTIE ST, Nashville, TN",169900,2015-09-15,NASHVILLE,TN,36.198882,-86.8268485,37218.0
"2205  OLD MATTHEWS RD, Nashville, TN",179000,2015-09-02,NASHVILLE,TN,36.2090264,-86.7890152,37207.0
"1717  ROGER AVE, Nashville, TN",132000,2015-09-02,NASHVILLE,TN,36.2046286,-86.7881965,37207.0
"3239  PANORAMA DR, Nashville, TN",69900,2015-09-30,NASHVILLE,TN,36.1823224,-86.841529,37218.0
"3200  LAGRANGE DR, Nashville, TN",118000,2015-09-29,NASHVILLE,TN,36.18008,-86.838539,37218.0
"2801  HYDES FERRY RD, Nashville, TN",144900,2015-09-16,NASHVILLE,TN,36.1810743,-86.8342827,37218.0
"4865  INDIAN SUMMER DR, Nashville, TN",119900,2015-09-01,NASHVILLE,TN,36.2865258,-86.7853548,37207.0
"1103  OLD DICKERSON PIKE, Nashville, TN",190000,2015-09-09,GOODLETTSVILLE,TN,36.2905538,-86.7431181,37115.0
"107 A  CUNNIFF PKWY, Nashville, TN",310000,2015-09-18,GOODLETTSVILLE,TN,36.2830784,-86.7390888,37072.0
"3917  BRICK CHURCH PIKE, Nashville, TN",131700,2015-09-10,NASHVILLE,TN,36.265219,-86.7754754,37207.0
"1038  WESTCHESTER DR, Nashville, TN",145000,2015-09-09,MADISON,TN,36.2642957,-86.7533633,37115.0
"1119  BELLSHIRE DR, Nashville, TN",160000,2015-09-30,NASHVILLE,TN,36.2595072,-86.7600011,37207.0
"202  PORT DR, Nashville, TN",160000,2015-09-17,MADISON,TN,36.2594948,-86.7429858,37115.0
"3624  WILLOW CREEK CT, Nashville, TN",70000,2015-09-29,NASHVILLE,TN,36.2534482,-86.774942,37207.0
"3534  CHESAPEAKE DR, Nashville, TN",210000,2015-09-17,NASHVILLE,TN,36.245821,-86.776747,37207.0
"3532  CHESAPEAKE DR, Nashville, TN",210000,2015-09-17,NASHVILLE,TN,36.245821,-86.7767483,37207.0
"3210  CYNTHIA LN, Nashville, TN",118000,2015-09-14,NASHVILLE,TN,36.2369674,-86.7755506,37207.0
"3108  VAILVIEW DR, Nashville, TN",64000,2015-09-30,NASHVILLE,TN,36.2333003,-86.7756039,37207.0
"229  SLAYTON DR, Nashville, TN",145000,2015-09-04,MADISON,TN,36.2830535,-86.716644,37115.0
